1	1	100
1	0.969697	100
1	0.939394	100
1	0.909091	100
1	0.878788	100
1	0.848485	100
1	0.818182	100
1	0.787879	100
1	0.757576	100
1	0.727273	100
1	0.69697	100
1	0.666667	100
1	0.636364	100
1	0.606061	100
1	0.575758	100
1	0.545455	100
1	0.515152	100
1	0.484848	100
1	0.454545	100
1	0.424242	100
1	0.393939	100
1	0.363636	100
1	0.333333	100
1	0.30303	100
1	0.272727	100
1	0.242424	100
1	0.212121	100
1	0.181818	100
1	0.151515	100
1	0.121212	100
1	0.0909091	100
1	0.0606061	100
1	0.030303	100
0.969697	1	0
0.969697	0.969697	49.891
0.969697	0.939394	69.5467
0.969697	0.909091	78.7317
0.969697	0.878788	83.7082
0.969697	0.848485	86.7297
0.969697	0.818182	88.7203
0.969697	0.787879	90.1087
0.969697	0.757576	91.1152
0.969697	0.727273	91.8637
0.969697	0.69697	92.4278
0.969697	0.666667	92.8543
0.969697	0.636364	93.1732
0.969697	0.606061	93.4046
0.969697	0.575758	93.5618
0.969697	0.545455	93.653
0.969697	0.515152	93.6829
0.969697	0.484848	93.653
0.969697	0.454545	93.5618
0.969697	0.424242	93.4046
0.969697	0.393939	93.1732
0.969697	0.363636	92.8543
0.969697	0.333333	92.4278
0.969697	0.30303	91.8637
0.969697	0.272727	91.1152
0.969697	0.242424	90.1087
0.969697	0.212121	88.7203
0.969697	0.181818	86.7297
0.969697	0.151515	83.7082
0.969697	0.121212	78.7317
0.969697	0.0909091	69.5467
0.969697	0.0606061	49.891
0.969697	0.030303	0
0.939394	1	0
0.939394	0.969697	30.0175
0.939394	0.939394	49.5642
0.939394	0.909091	61.6718
0.939394	0.878788	69.3717
0.939394	0.848485	74.4903
0.939394	0.818182	78.0432
0.939394	0.787879	80.5993
0.939394	0.757576	82.4889
0.939394	0.727273	83.9118
0.939394	0.69697	84.9937
0.939394	0.666667	85.8164
0.939394	0.636364	86.4342
0.939394	0.606061	86.8839
0.939394	0.575758	87.1898
0.939394	0.545455	87.3676
0.939394	0.515152	87.426
0.939394	0.484848	87.3676
0.939394	0.454545	87.1898
0.939394	0.424242	86.8839
0.939394	0.393939	86.4342
0.939394	0.363636	85.8164
0.939394	0.333333	84.9937
0.939394	0.30303	83.9118
0.939394	0.272727	82.4889
0.939394	0.242424	80.5993
0.939394	0.212121	78.0432
0.939394	0.181818	74.4903
0.939394	0.151515	69.3717
0.939394	0.121212	61.6718
0.939394	0.0909091	49.5642
0.939394	0.0606061	30.0175
0.939394	0.030303	0
0.909091	1	0
0.909091	0.969697	20.6147
0.909091	0.939394	37.0211
0.909091	0.909091	49.0199
0.909091	0.878788	57.6167
0.909091	0.848485	63.817
0.909091	0.818182	68.3632
0.909091	0.787879	71.757
0.909091	0.757576	74.3299
0.909091	0.727273	76.3016
0.909091	0.69697	77.8195
0.909091	0.666667	78.9839
0.909091	0.636364	79.8641
0.909091	0.606061	80.5076
0.909091	0.575758	80.9468
0.909091	0.545455	81.2026
0.909091	0.515152	81.2865
0.909091	0.484848	81.2026
0.909091	0.454545	80.9468
0.909091	0.424242	80.5076
0.909091	0.393939	79.8641
0.909091	0.363636	78.9839
0.909091	0.333333	77.8195
0.909091	0.30303	76.3016
0.909091	0.272727	74.3299
0.909091	0.242424	71.757
0.909091	0.212121	68.3632
0.909091	0.181818	63.817
0.909091	0.151515	57.6167
0.909091	0.121212	49.0199
0.909091	0.0909091	37.0211
0.909091	0.0606061	20.6147
0.909091	0.030303	0
0.878788	1	0
0.878788	0.969697	15.4203
0.878788	0.939394	28.8857
0.878788	0.909091	39.7703
0.878788	0.878788	48.2588
0.878788	0.848485	54.7984
0.878788	0.818182	59.8361
0.878788	0.787879	63.7363
0.878788	0.757576	66.773
0.878788	0.727273	69.1461
0.878788	0.69697	70.9996
0.878788	0.666667	72.4368
0.878788	0.636364	73.5317
0.878788	0.606061	74.3367
0.878788	0.575758	74.8884
0.878788	0.545455	75.2104
0.878788	0.515152	75.3163
0.878788	0.484848	75.2104
0.878788	0.454545	74.8884
0.878788	0.424242	74.3367
0.878788	0.393939	73.5317
0.878788	0.363636	72.4368
0.878788	0.333333	70.9996
0.878788	0.30303	69.1461
0.878788	0.272727	66.773
0.878788	0.242424	63.7363
0.878788	0.212121	59.8361
0.878788	0.181818	54.7984
0.878788	0.151515	48.2588
0.878788	0.121212	39.7703
0.878788	0.0909091	28.8857
0.878788	0.0606061	15.4203
0.878788	0.030303	0
0.848485	1	0
0.848485	0.969697	12.1808
0.848485	0.939394	23.3314
0.848485	0.909091	32.9173
0.848485	0.878788	40.8503
0.848485	0.848485	47.2823
0.848485	0.818182	52.4476
0.848485	0.787879	56.58
0.848485	0.757576	59.8807
0.848485	0.727273	62.5115
0.848485	0.69697	64.5973
0.848485	0.666667	66.2334
0.848485	0.636364	67.4905
0.848485	0.606061	68.4208
0.848485	0.575758	69.061
0.848485	0.545455	69.4358
0.848485	0.515152	69.5592
0.848485	0.484848	69.4358
0.848485	0.454545	69.061
0.848485	0.424242	68.4208
0.848485	0.393939	67.4905
0.848485	0.363636	66.2334
0.848485	0.333333	64.5973
0.848485	0.30303	62.5115
0.848485	0.272727	59.8807
0.848485	0.242424	56.58
0.848485	0.212121	52.4476
0.848485	0.181818	47.2823
0.848485	0.151515	40.8503
0.848485	0.121212	32.9173
0.848485	0.0909091	23.3314
0.848485	0.0606061	12.1808
0.848485	0.030303	0
0.818182	1	0
0.818182	0.969697	9.97175
0.818182	0.939394	19.3422
0.818182	0.909091	27.7178
0.818182	0.878788	34.9435
0.818182	0.848485	41.0338
0.818182	0.818182	46.0929
0.818182	0.787879	50.2565
0.818182	0.757576	53.6598
0.818182	0.727273	56.4231
0.818182	0.69697	58.6464
0.818182	0.666667	60.4105
0.818182	0.636364	61.778
0.818182	0.606061	62.7966
0.818182	0.575758	63.501
0.818182	0.545455	63.9145
0.818182	0.515152	64.0509
0.818182	0.484848	63.9145
0.818182	0.454545	63.501
0.818182	0.424242	62.7966
0.818182	0.393939	61.778
0.818182	0.363636	60.4105
0.818182	0.333333	58.6464
0.818182	0.30303	56.4231
0.818182	0.272727	53.6598
0.818182	0.242424	50.2565
0.818182	0.212121	46.0929
0.818182	0.181818	41.0338
0.818182	0.151515	34.9435
0.818182	0.121212	27.7178
0.818182	0.0909091	19.3422
0.818182	0.0606061	9.97175
0.818182	0.030303	0
0.787879	1	0
0.787879	0.969697	8.36419
0.787879	0.939394	16.3483
0.787879	0.909091	23.6689
0.787879	0.878788	30.1728
0.787879	0.848485	35.8177
0.787879	0.818182	40.635
0.787879	0.787879	44.6946
0.787879	0.757576	48.0806
0.787879	0.727273	50.8763
0.787879	0.69697	53.1567
0.787879	0.666667	54.986
0.787879	0.636364	56.4164
0.787879	0.606061	57.4888
0.787879	0.575758	58.2338
0.787879	0.545455	58.6726
0.787879	0.515152	58.8176
0.787879	0.484848	58.6726
0.787879	0.454545	58.2338
0.787879	0.424242	57.4888
0.787879	0.393939	56.4164
0.787879	0.363636	54.986
0.787879	0.333333	53.1567
0.787879	0.30303	50.8763
0.787879	0.272727	48.0806
0.787879	0.242424	44.6946
0.787879	0.212121	40.635
0.787879	0.181818	35.8177
0.787879	0.151515	30.1728
0.787879	0.121212	23.6689
0.787879	0.0909091	16.3483
0.787879	0.0606061	8.36419
0.787879	0.030303	0
0.757576	1	0
0.757576	0.969697	7.13699
0.757576	0.939394	14.0183
0.757576	0.909091	20.4376
0.757576	0.878788	26.262
0.757576	0.848485	31.4303
0.757576	0.818182	35.9361
0.757576	0.787879	39.808
0.757576	0.757576	43.0936
0.757576	0.727273	45.8466
0.757576	0.69697	48.1202
0.757576	0.666667	49.9627
0.757576	0.636364	51.415
0.757576	0.606061	52.5107
0.757576	0.575758	53.2754
0.757576	0.545455	53.7272
0.757576	0.515152	53.8765
0.757576	0.484848	53.7272
0.757576	0.454545	53.2754
0.757576	0.424242	52.5107
0.757576	0.393939	51.415
0.757576	0.363636	49.9627
0.757576	0.333333	48.1202
0.757576	0.30303	45.8466
0.757576	0.272727	43.0936
0.757576	0.242424	39.808
0.757576	0.212121	35.9361
0.757576	0.181818	31.4303
0.757576	0.151515	26.262
0.757576	0.121212	20.4376
0.757576	0.0909091	14.0183
0.757576	0.0606061	7.13699
0.757576	0.030303	0
0.727273	1	0
0.727273	0.969697	6.16575
0.727273	0.939394	12.1509
0.727273	0.909091	17.8018
0.727273	0.878788	23.0085
0.727273	0.848485	27.7069
0.727273	0.818182	31.8725
0.727273	0.787879	35.5097
0.727273	0.757576	38.641
0.727273	0.727273	41.2985
0.727273	0.69697	43.5173
0.727273	0.666667	45.3319
0.727273	0.636364	46.7729
0.727273	0.606061	47.8664
0.727273	0.575758	48.6328
0.727273	0.545455	49.0868
0.727273	0.515152	49.2371
0.727273	0.484848	49.0868
0.727273	0.454545	48.6328
0.727273	0.424242	47.8664
0.727273	0.393939	46.7729
0.727273	0.363636	45.3319
0.727273	0.333333	43.5173
0.727273	0.30303	41.2985
0.727273	0.272727	38.641
0.727273	0.242424	35.5097
0.727273	0.212121	31.8725
0.727273	0.181818	27.7069
0.727273	0.151515	23.0085
0.727273	0.121212	17.8018
0.727273	0.0909091	12.1509
0.727273	0.0606061	6.16575
0.727273	0.030303	0
0.69697	1	0
0.69697	0.969697	5.37547
0.69697	0.939394	10.6182
0.69697	0.909091	15.6112
0.69697	0.878788	20.2644
0.69697	0.848485	24.5177
0.69697	0.818182	28.3391
0.69697	0.787879	31.7191
0.69697	0.757576	34.6644
0.69697	0.727273	37.1913
0.69697	0.69697	39.3213
0.69697	0.666667	41.0774
0.69697	0.636364	42.4812
0.69697	0.606061	43.5521
0.69697	0.575758	44.3056
0.69697	0.545455	44.7531
0.69697	0.515152	44.9014
0.69697	0.484848	44.7531
0.69697	0.454545	44.3056
0.69697	0.424242	43.5521
0.69697	0.393939	42.4812
0.69697	0.363636	41.0774
0.69697	0.333333	39.3213
0.69697	0.30303	37.1913
0.69697	0.272727	34.6644
0.69697	0.242424	31.7191
0.69697	0.212121	28.3391
0.69697	0.181818	24.5177
0.69697	0.151515	20.2644
0.69697	0.121212	15.6112
0.69697	0.0909091	10.6182
0.69697	0.0606061	5.37547
0.69697	0.030303	0
0.666667	1	0
0.666667	0.969697	4.71826
0.666667	0.939394	9.33577
0.666667	0.909091	13.7615
0.666667	0.878788	17.9215
0.666667	0.848485	21.7619
0.666667	0.818182	25.2488
0.666667	0.787879	28.3655
0.666667	0.757576	31.1085
0.666667	0.727273	33.4836
0.666667	0.69697	35.5021
0.666667	0.666667	37.1779
0.666667	0.636364	38.5255
0.666667	0.606061	39.5584
0.666667	0.575758	40.2876
0.666667	0.545455	40.7217
0.666667	0.515152	40.8658
0.666667	0.484848	40.7217
0.666667	0.454545	40.2876
0.666667	0.424242	39.5584
0.666667	0.393939	38.5255
0.666667	0.363636	37.1779
0.666667	0.333333	35.5021
0.666667	0.30303	33.4836
0.666667	0.272727	31.1085
0.666667	0.242424	28.3655
0.666667	0.212121	25.2488
0.666667	0.181818	21.7619
0.666667	0.151515	17.9215
0.666667	0.121212	13.7615
0.666667	0.0909091	9.33577
0.666667	0.0606061	4.71826
0.666667	0.030303	0
0.636364	1	0
0.636364	0.969697	4.16216
0.636364	0.939394	8.24579
0.636364	0.909091	12.1786
0.636364	0.878788	15.8995
0.636364	0.848485	19.3612
0.636364	0.818182	22.5306
0.636364	0.787879	25.3877
0.636364	0.757576	27.923
0.636364	0.727273	30.1352
0.636364	0.69697	32.0283
0.636364	0.666667	33.6097
0.636364	0.636364	34.8879
0.636364	0.606061	35.8716
0.636364	0.575758	36.5683
0.636364	0.545455	36.9838
0.636364	0.515152	37.1219
0.636364	0.484848	36.9838
0.636364	0.454545	36.5683
0.636364	0.424242	35.8716
0.636364	0.393939	34.8879
0.636364	0.363636	33.6097
0.636364	0.333333	32.0283
0.636364	0.30303	30.1352
0.636364	0.272727	27.923
0.636364	0.242424	25.3877
0.636364	0.212121	22.5306
0.636364	0.181818	19.3612
0.636364	0.151515	15.8995
0.636364	0.121212	12.1786
0.636364	0.0909091	8.24579
0.636364	0.0606061	4.16216
0.636364	0.030303	0
0.606061	1	0
0.606061	0.969697	3.68495
0.606061	0.939394	7.30732
0.606061	0.909091	10.8087
0.606061	0.878788	14.1382
0.606061	0.848485	17.2546
0.606061	0.818182	20.1269
0.606061	0.787879	22.734
0.606061	0.757576	25.0632
0.606061	0.727273	27.1086
0.606061	0.69697	28.8694
0.606061	0.666667	30.3479
0.606061	0.636364	31.5482
0.606061	0.606061	32.4753
0.606061	0.575758	33.1336
0.606061	0.545455	33.527
0.606061	0.515152	33.6579
0.606061	0.484848	33.527
0.606061	0.454545	33.1336
0.606061	0.424242	32.4753
0.606061	0.393939	31.5482
0.606061	0.363636	30.3479
0.606061	0.333333	28.8694
0.606061	0.30303	27.1086
0.606061	0.272727	25.0632
0.606061	0.242424	22.734
0.606061	0.212121	20.1269
0.606061	0.181818	17.2546
0.606061	0.151515	14.1382
0.606061	0.121212	10.8087
0.606061	0.0909091	7.30732
0.606061	0.0606061	3.68495
0.606061	0.030303	0
0.575758	1	0
0.575758	0.969697	3.27069
0.575758	0.939394	6.49059
0.575758	0.909091	9.61174
0.575758	0.878788	12.5914
0.575758	0.848485	15.3938
0.575758	0.818182	17.9905
0.575758	0.787879	20.3606
0.575758	0.757576	22.4898
0.575758	0.727273	24.3697
0.575758	0.69697	25.996
0.575758	0.666667	27.3675
0.575758	0.636364	28.4853
0.575758	0.606061	29.3512
0.575758	0.575758	29.9677
0.575758	0.545455	30.3366
0.575758	0.515152	30.4594
0.575758	0.484848	30.3366
0.575758	0.454545	29.9677
0.575758	0.424242	29.3512
0.575758	0.393939	28.4853
0.575758	0.363636	27.3675
0.575758	0.333333	25.996
0.575758	0.30303	24.3697
0.575758	0.272727	22.4898
0.575758	0.242424	20.3606
0.575758	0.212121	17.9905
0.575758	0.181818	15.3938
0.575758	0.151515	12.5914
0.575758	0.121212	9.61174
0.575758	0.0909091	6.49059
0.575758	0.0606061	3.27069
0.575758	0.030303	0
0.545455	1	0
0.545455	0.969697	2.90762
0.545455	0.939394	5.77336
0.545455	0.909091	8.55737
0.545455	0.878788	11.2235
0.545455	0.848485	13.7405
0.545455	0.818182	16.0828
0.545455	0.787879	18.2304
0.545455	0.757576	20.1686
0.545455	0.727273	21.8875
0.545455	0.69697	23.3805
0.545455	0.666667	24.6444
0.545455	0.636364	25.6778
0.545455	0.606061	26.4805
0.545455	0.575758	27.053
0.545455	0.545455	27.3962
0.545455	0.515152	27.5105
0.545455	0.484848	27.3962
0.545455	0.454545	27.053
0.545455	0.424242	26.4805
0.545455	0.393939	25.6778
0.545455	0.363636	24.6444
0.545455	0.333333	23.3805
0.545455	0.30303	21.8875
0.545455	0.272727	20.1686
0.545455	0.242424	18.2304
0.545455	0.212121	16.0828
0.545455	0.181818	13.7405
0.545455	0.151515	11.2235
0.545455	0.121212	8.55737
0.545455	0.0909091	5.77336
0.545455	0.0606061	2.90762
0.545455	0.030303	0
0.515152	1	0
0.515152	0.969697	2.5868
0.515152	0.939394	5.13865
0.515152	0.909091	7.62204
0.515152	0.878788	10.0062
0.515152	0.848485	12.2638
0.515152	0.818182	14.372
0.515152	0.787879	16.3121
0.515152	0.757576	18.0697
0.515152	0.727273	19.634
0.515152	0.69697	20.9975
0.515152	0.666667	22.1554
0.515152	0.636364	23.1046
0.515152	0.606061	23.8436
0.515152	0.575758	24.3716
0.515152	0.545455	24.6885
0.515152	0.515152	24.7941
0.515152	0.484848	24.6885
0.515152	0.454545	24.3716
0.515152	0.424242	23.8436
0.515152	0.393939	23.1046
0.515152	0.363636	22.1554
0.515152	0.333333	20.9975
0.515152	0.30303	19.634
0.515152	0.272727	18.0697
0.515152	0.242424	16.3121
0.515152	0.212121	14.372
0.515152	0.181818	12.2638
0.515152	0.151515	10.0062
0.515152	0.121212	7.62204
0.515152	0.0909091	5.13865
0.515152	0.0606061	2.5868
0.515152	0.030303	0
0.484848	1	0
0.484848	0.969697	2.30131
0.484848	0.939394	4.57316
0.484848	0.909091	6.78713
0.484848	0.878788	8.9168
0.484848	0.848485	10.9384
0.484848	0.818182	12.8315
0.484848	0.787879	14.5789
0.484848	0.757576	16.1668
0.484848	0.727273	17.5843
0.484848	0.69697	18.8234
0.484848	0.666667	19.8784
0.484848	0.636364	20.7453
0.484848	0.606061	21.4215
0.484848	0.575758	21.9053
0.484848	0.545455	22.1959
0.484848	0.515152	22.2929
0.484848	0.484848	22.1959
0.484848	0.454545	21.9053
0.484848	0.424242	21.4215
0.484848	0.393939	20.7453
0.484848	0.363636	19.8784
0.484848	0.333333	18.8234
0.484848	0.30303	17.5843
0.484848	0.272727	16.1668
0.484848	0.242424	14.5789
0.484848	0.212121	12.8315
0.484848	0.181818	10.9384
0.484848	0.151515	8.9168
0.484848	0.121212	6.78713
0.484848	0.0909091	4.57316
0.484848	0.0606061	2.30131
0.484848	0.030303	0
0.454545	1	0
0.454545	0.969697	2.04568
0.454545	0.939394	4.06633
0.454545	0.909091	6.03767
0.454545	0.878788	7.93696
0.454545	0.848485	9.74349
0.454545	0.818182	11.439
0.454545	0.787879	13.0078
0.454545	0.757576	14.437
0.454545	0.727273	15.716
0.454545	0.69697	16.8368
0.454545	0.666667	17.7931
0.454545	0.636364	18.5804
0.454545	0.606061	19.1955
0.454545	0.575758	19.6362
0.454545	0.545455	19.9011
0.454545	0.515152	19.9894
0.454545	0.484848	19.9011
0.454545	0.454545	19.6362
0.454545	0.424242	19.1955
0.454545	0.393939	18.5804
0.454545	0.363636	17.7931
0.454545	0.333333	16.8368
0.454545	0.30303	15.716
0.454545	0.272727	14.437
0.454545	0.242424	13.0078
0.454545	0.212121	11.439
0.454545	0.181818	9.74349
0.454545	0.151515	7.93696
0.454545	0.121212	6.03767
0.454545	0.0909091	4.06633
0.454545	0.0606061	2.04568
0.454545	0.030303	0
0.424242	1	0
0.424242	0.969697	1.81547
0.424242	0.939394	3.60954
0.424242	0.909091	5.36141
0.424242	0.878788	7.05139
0.424242	0.848485	8.66139
0.424242	0.818182	10.1752
0.424242	0.787879	11.5788
0.424242	0.757576	12.86
0.424242	0.727273	14.0091
0.424242	0.69697	15.0179
0.424242	0.666667	15.8802
0.424242	0.636364	16.5913
0.424242	0.606061	17.1476
0.424242	0.575758	17.5466
0.424242	0.545455	17.7865
0.424242	0.515152	17.8666
0.424242	0.484848	17.7865
0.424242	0.454545	17.5466
0.424242	0.424242	17.1476
0.424242	0.393939	16.5913
0.424242	0.363636	15.8802
0.424242	0.333333	15.0179
0.424242	0.30303	14.0091
0.424242	0.272727	12.86
0.424242	0.242424	11.5788
0.424242	0.212121	10.1752
0.424242	0.181818	8.66139
0.424242	0.151515	7.05139
0.424242	0.121212	5.36141
0.424242	0.0909091	3.60954
0.424242	0.0606061	1.81547
0.424242	0.030303	0
0.393939	1	0
0.393939	0.969697	1.60703
0.393939	0.939394	3.19571
0.393939	0.909091	4.74812
0.393939	0.878788	6.24724
0.393939	0.848485	7.67727
0.393939	0.818182	9.02388
0.393939	0.787879	10.2744
0.393939	0.757576	11.4179
0.393939	0.727273	12.4452
0.393939	0.69697	13.3486
0.393939	0.666667	14.122
0.393939	0.636364	14.7606
0.393939	0.606061	15.2607
0.393939	0.575758	15.6196
0.393939	0.545455	15.8357
0.393939	0.515152	15.9078
0.393939	0.484848	15.8357
0.393939	0.454545	15.6196
0.393939	0.424242	15.2607
0.393939	0.393939	14.7606
0.393939	0.363636	14.122
0.393939	0.333333	13.3486
0.393939	0.30303	12.4452
0.393939	0.272727	11.4179
0.393939	0.242424	10.2744
0.393939	0.212121	9.02388
0.393939	0.181818	7.67727
0.393939	0.151515	6.24724
0.393939	0.121212	4.74812
0.393939	0.0909091	3.19571
0.393939	0.0606061	1.60703
0.393939	0.030303	0
0.363636	1	0
0.363636	0.969697	1.41731
0.363636	0.939394	2.81885
0.363636	0.909091	4.18919
0.363636	0.878788	5.51359
0.363636	0.848485	6.77828
0.363636	0.818182	7.97065
0.363636	0.787879	9.07943
0.363636	0.757576	10.0947
0.363636	0.727273	11.0081
0.363636	0.69697	11.8124
0.363636	0.666667	12.5018
0.363636	0.636364	13.0716
0.363636	0.606061	13.5183
0.363636	0.575758	13.8392
0.363636	0.545455	14.0325
0.363636	0.515152	14.097
0.363636	0.484848	14.0325
0.363636	0.454545	13.8392
0.363636	0.424242	13.5183
0.363636	0.393939	13.0716
0.363636	0.363636	12.5018
0.363636	0.333333	11.8124
0.363636	0.30303	11.0081
0.363636	0.272727	10.0947
0.363636	0.242424	9.07943
0.363636	0.212121	7.97065
0.363636	0.181818	6.77828
0.363636	0.151515	5.51359
0.363636	0.121212	4.18919
0.363636	0.0909091	2.81885
0.363636	0.0606061	1.41731
0.363636	0.030303	0
0.333333	1	0
0.333333	0.969697	1.2437
0.333333	0.939394	2.47386
0.333333	0.909091	3.6772
0.333333	0.878788	4.84099
0.333333	0.848485	5.95326
0.333333	0.818182	7.00296
0.333333	0.787879	7.98013
0.333333	0.757576	8.87593
0.333333	0.727273	9.68271
0.333333	0.69697	10.3939
0.333333	0.666667	11.0042
0.333333	0.636364	11.5091
0.333333	0.606061	11.9052
0.333333	0.575758	12.1899
0.333333	0.545455	12.3614
0.333333	0.515152	12.4187
0.333333	0.484848	12.3614
0.333333	0.454545	12.1899
0.333333	0.424242	11.9052
0.333333	0.393939	11.5091
0.333333	0.363636	11.0042
0.333333	0.333333	10.3939
0.333333	0.30303	9.68271
0.333333	0.272727	8.87593
0.333333	0.242424	7.98013
0.333333	0.212121	7.00296
0.333333	0.181818	5.95326
0.333333	0.151515	4.84099
0.333333	0.121212	3.6772
0.333333	0.0909091	2.47386
0.333333	0.0606061	1.2437
0.333333	0.030303	0
0.30303	1	0
0.30303	0.969697	1.08397
0.30303	0.939394	2.15634
0.30303	0.909091	3.20573
0.30303	0.878788	4.22119
0.30303	0.848485	5.19235
0.30303	0.818182	6.10963
0.30303	0.787879	6.96428
0.30303	0.757576	7.7485
0.30303	0.727273	8.45544
0.30303	0.69697	9.07922
0.30303	0.666667	9.61489
0.30303	0.636364	10.0584
0.30303	0.606061	10.4066
0.30303	0.575758	10.6569
0.30303	0.545455	10.8078
0.30303	0.515152	10.8582
0.30303	0.484848	10.8078
0.30303	0.454545	10.6569
0.30303	0.424242	10.4066
0.30303	0.393939	10.0584
0.30303	0.363636	9.61489
0.30303	0.333333	9.07922
0.30303	0.30303	8.45544
0.30303	0.272727	7.7485
0.30303	0.242424	6.96428
0.30303	0.212121	6.10963
0.30303	0.181818	5.19235
0.30303	0.151515	4.22119
0.30303	0.121212	3.20573
0.30303	0.0909091	2.15634
0.30303	0.0606061	1.08397
0.30303	0.030303	0
0.272727	1	0
0.272727	0.969697	0.936131
0.272727	0.939394	1.86239
0.272727	0.909091	2.76908
0.272727	0.878788	3.64684
0.272727	0.848485	4.48678
0.272727	0.818182	5.28063
0.272727	0.787879	6.02081
0.272727	0.757576	6.70051
0.272727	0.727273	7.31369
0.272727	0.69697	7.85514
0.272727	0.666667	8.32044
0.272727	0.636364	8.70592
0.272727	0.606061	9.00868
0.272727	0.575758	9.22649
0.272727	0.545455	9.35779
0.272727	0.515152	9.40166
0.272727	0.484848	9.35779
0.272727	0.454545	9.22649
0.272727	0.424242	9.00868
0.272727	0.393939	8.70592
0.272727	0.363636	8.32044
0.272727	0.333333	7.85514
0.272727	0.30303	7.31369
0.272727	0.272727	6.70051
0.272727	0.242424	6.02081
0.272727	0.212121	5.28063
0.272727	0.181818	4.48678
0.272727	0.151515	3.64684
0.272727	0.121212	2.76908
0.272727	0.0909091	1.86239
0.272727	0.0606061	0.936131
0.272727	0.030303	0
0.242424	1	0
0.242424	0.969697	0.798441
0.242424	0.939394	1.58856
0.242424	0.909091	2.36218
0.242424	0.878788	3.11137
0.242424	0.848485	3.82861
0.242424	0.818182	4.50686
0.242424	0.787879	5.13961
0.242424	0.757576	5.72101
0.242424	0.727273	6.24584
0.242424	0.69697	6.70955
0.242424	0.666667	7.10826
0.242424	0.636364	7.43875
0.242424	0.606061	7.69843
0.242424	0.575758	7.8853
0.242424	0.545455	7.99798
0.242424	0.515152	8.03563
0.242424	0.484848	7.99798
0.242424	0.454545	7.8853
0.242424	0.424242	7.69843
0.242424	0.393939	7.43875
0.242424	0.363636	7.10826
0.242424	0.333333	6.70955
0.242424	0.30303	6.24584
0.242424	0.272727	5.72101
0.242424	0.242424	5.13961
0.242424	0.212121	4.50686
0.242424	0.181818	3.82861
